x,y
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
-354,1844
